unique_id,mass,x_pos,y_pos,z_pos,vel_x,vel_y,vel_z,frame,dt
19,1.820330628212269e+30,604733345801.1105,866170800665.793,481134939373.4772,302770.261378087,246397.16299365606,275361.9262718248,4,10000
20,2.2013764890551073e+30,821936069194.0139,879576908267.2721,898695028722.8928,193415.45179062858,265344.912391618,273720.51050100074,4,10000
21,2.0052449872454164e+30,1070403427619.6884,973003233676.5542,773087841888.0371,231963.13550350032,292839.05935283034,292088.2251074998,4,10000
22,2.1084173530509277e+30,703381435111.142,492754998352.54803,736142945954.4779,212062.41376684903,270206.69649837574,234690.32372058183,4,10000
23,2.1785448240521582e+30,751885444797.9032,768650073482.9153,733642223249.7987,230976.25948937782,205118.7254989625,214056.6508531355,4,10000
24,1.8979204957759255e+30,594160705390.8954,641236779796.9768,716945599596.9446,203633.32318688053,331938.22653103713,178742.94903221706,4,10000
25,2.3284662038781186e+30,922839707279.0765,644135786416.2705,1035150181877.4667,212262.52131973626,256342.64369198936,173038.75797783787,4,10000
26,2.0026020213280354e+30,997726528858.9537,594431321277.5256,635456583330.517,220554.9667191585,183113.36724431365,277831.59507063654,4,10000
27,1.6937600155200524e+30,820920407623.472,860987584023.4951,727257458550.8782,210528.78378143648,255327.3459591716,235509.85258272302,4,10000
28,2.028630375967836e+30,732985619328.7257,978555944840.3087,895108667214.2163,237840.4433307913,335044.3661495577,304946.19386819797,4,10000
29,2.0454570381811001e+30,722129758363.1096,905489640622.3634,826053787808.789,322342.10128840664,334728.5442493669,352368.2160012876,4,10000
30,2.0457126188612606e+30,430161122783.4464,787079130778.8925,896446700336.9679,278181.62205104396,319601.73883887293,277268.2994740543,4,10000
31,1.7128307702798794e+30,827587425504.5227,935116155522.7069,441658881061.3264,157177.792226015,254410.44720278517,263130.70008184033,4,10000
32,1.946173349294171e+30,469710397116.18243,941144510549.9226,534763661808.3737,307731.19505454175,185319.27383680723,200316.4429982186,4,10000
33,1.8994343752281883e+30,813542879832.8961,910786272141.6323,522511182773.65875,247214.2669400236,251973.8305735366,151491.0890709791,4,10000
34,2.1230666663899666e+30,970844201792.9865,669434719483.8597,754238127485.9468,349805.7196770083,186694.56345777673,301215.67885957117,4,10000
35,2.266370796912977e+30,653670253513.0544,863684836601.1343,882019126229.0115,215396.93213243736,239531.85188395294,289727.19652896473,4,10000
36,1.687573034351687e+30,812015724366.0504,655246211432.4473,670948301610.2527,284955.2126942812,231312.39624734316,293641.3062896535,4,10000
37,2.1257303792993804e+30,798497723430.5819,453153850273.5043,909178537554.2252,230824.57065384768,329096.28795223206,256168.31294898773,4,10000
38,1.8597524970580695e+30,748649262072.5233,629352841231.1985,875464367283.9835,204650.3400728864,271482.0829514864,243993.28910765753,4,10000
39,2.1039222598142603e+30,697683222213.4364,841837466023.8226,898368109113.087,242486.7075476311,245797.10864271596,249242.40581776627,4,10000
40,2.0087014527486914e+30,985035110168.4352,752245953512.3939,694758714692.219,293558.61727618106,279844.16621542425,301538.24659459473,4,10000
41,2.1320320457147786e+30,938427146331.9489,743581122658.0597,515952963888.0429,270610.1903200113,255534.00803493187,142427.31928301952,4,10000
42,1.8237272068093458e+30,441868059163.75604,827062934651.8087,738658489462.4299,165965.71625625153,327069.22669833223,227696.41622306104,4,10000
43,2.1846448746719844e+30,738729895178.6587,609905716873.4918,693100697728.6157,270543.36554245255,228303.54583708636,311099.0126030543,4,10000
44,2.0377871021502278e+30,939383183366.1681,829884107735.6653,792796157789.0376,186166.9663286759,315396.2647455265,331700.0527456624,4,10000
45,1.998986525239271e+30,660919125912.2224,972453896289.5594,420938999888.0078,255204.71814905794,132363.91663589605,267937.2650000343,4,10000
46,1.9974460189996926e+30,854927707389.8962,605361425514.2986,642411011475.9424,190341.02237964355,218302.17875913778,189044.98466452432,4,10000
47,2.1636790402370174e+30,812450968151.5352,980814676344.9597,739941126147.0803,175881.0102853886,281488.3704301912,227391.1408603316,4,10000
48,1.941001544587835e+30,822493844243.5756,786120012795.5402,652162625435.1298,279111.9402651551,384701.12109128706,269978.535116099,4,10000
49,1.6979310643829645e+30,855094929917.536,967622863241.2185,533612534131.14844,298686.10089676763,251279.20742755238,316808.5935355076,4,10000
50,1.6744748777192586e+30,664073394494.6086,746645108624.0717,968621719681.7842,237805.55296859518,273812.55301695626,203260.03814400698,4,10000
51,2.1053276914114282e+30,610596441298.0525,554115960527.8549,777290655547.4253,157390.44184466373,306382.99360218726,189595.0841586043,4,10000
52,2.2578208437472535e+30,716256861585.3545,673102132981.1339,772764094726.2324,240508.18807279365,212528.87199416294,304756.36772502016,4,10000
53,2.2779122803252064e+30,735570606339.2148,508707562039.45166,937168367659.6407,245586.95513015467,374127.368993437,153496.63582173144,4,10000
54,1.9488657972578583e+30,708355935835.3049,684623318279.1019,976065630117.9973,283607.4153494079,252544.6856256563,260176.61717205853,4,10000
55,2.0422962612769373e+30,545089175762.31555,807840379020.391,864632806721.5605,259398.38056312007,378690.19165392354,311454.961306212,4,10000
56,1.654260319538274e+30,487823603192.9094,845026085706.4303,793484576498.6641,221719.57921409156,172474.24363637023,321502.5337303899,4,10000
57,2.142716803770098e+30,748018075647.9501,479031782451.3437,699607912099.8938,259166.79131012084,234328.6722219395,258284.18718768976,4,10000
58,1.9856683008912064e+30,412107594491.9592,824029086665.4052,621073856866.2979,203680.26680568128,165356.45126057416,297639.5513841258,4,10000
59,2.0074135305126082e+30,898387769356.1711,715755893707.0015,568906748414.4186,319217.31541440805,271636.88420387026,212893.72948470406,4,10000
60,1.8164986852153708e+30,924095017278.3234,684520814176.3842,871534917338.9006,269290.4705110405,199060.69368117957,232494.9017340946,4,10000
61,2.0578678842704343e+30,850866194340.6691,713745765565.1587,661054083949.0068,291187.4305642736,232351.5788703021,205718.96979697875,4,10000
62,2.4149595327238337e+30,993734293063.3364,454130003682.4188,659816123411.3271,180607.95576399585,251343.7342208993,281985.2001330983,4,10000
63,1.8917193308490845e+30,695028369398.8335,754211638128.2563,629415959904.2692,157015.41056329152,252228.0898804842,278847.62252543215,4,10000
64,1.9822078692838136e+30,708732226869.8772,591311331993.2219,691484663181.4998,219003.39464939805,325950.83917706006,278075.2775140906,4,10000
65,2.0669270855254325e+30,840522929865.0066,580516806866.445,670666354626.6249,206516.67373827045,201224.79381845403,299325.0765590813,4,10000
66,2.2824733098165878e+30,927469352726.0033,581901511911.7031,466750657847.5557,243902.2725673365,231847.39912914913,153080.28651262823,4,10000
67,2.2287500108457416e+30,743071790323.2642,631082601876.8254,890600906130.4866,258026.7589254314,263709.94528106507,283249.3979638481,4,10000
68,2.151462794994583e+30,772019735279.4922,761433368901.8951,963950356918.6937,188142.2367118861,402853.1209031958,262837.317473967,4,10000
69,1.66533387887548e+30,634006132654.3186,801748150144.8872,610669977486.8842,204878.78044996937,320835.42893936974,260966.23259521494,4,10000
70,1.8895172820723654e+30,1082422897898.0706,948729986948.2883,609525080742.5964,237082.06842854575,236090.03522820424,270296.5496434595,4,10000
71,1.8484564321319524e+30,731092531685.1136,951602647108.6833,540552932874.434,177941.85347358714,261409.58458852314,283290.8423603803,4,10000
72,1.9886452684568474e+30,974273725975.123,1077772811099.184,899667149090.9448,167870.6274060917,319523.6044721801,276305.6958095671,4,10000
73,2.08342757169593e+30,901073811599.6375,797058651994.282,715828680797.2151,187973.00678756015,225787.4478050362,164832.7127839417,4,10000
74,2.2237264158066582e+30,620671191517.2405,824100722567.2906,863670775389.7528,257883.94728062948,210569.38247786587,284222.76129160443,4,10000
75,1.971490646405565e+30,916740095158.1794,858212691154.812,704948041697.5437,282819.9304332034,152584.5358400971,249128.5123936097,4,10000
76,1.980568590831071e+30,901764604020.4012,767414405603.4509,616525717238.5522,189230.0316415681,261945.34847691734,280066.0468600109,4,10000
77,1.8043442481764613e+30,812734971138.8053,655948550623.7637,889763556899.3857,240911.16084181852,193123.63076127606,231885.43035904554,4,10000
78,1.9093591983410004e+30,738799727917.8735,871498452540.6311,747822237434.2148,289368.95677071414,212249.1893910089,233153.28114277788,4,10000
79,1.7379183602718377e+30,497297374785.8821,853287395036.5219,659663316899.0352,185831.77424868196,263887.5678405763,154190.1555286003,4,10000
80,1.994444620117874e+30,898151134058.73,805812149627.633,800761913677.4281,238538.27701756184,162919.07798230895,232194.83569516128,4,10000
81,1.8292516453247962e+30,756971156196.6012,788659981665.9788,817599267440.9232,289337.9532982537,254531.11244074145,308807.91814488074,4,10000
82,2.0416241023218545e+30,869839299108.5348,986648530921.4005,757321407565.1136,265748.2951192508,209811.88539043634,189595.34501238933,4,10000
83,2.060734113600274e+30,910434151971.7704,852622012146.7512,809881423326.2828,295899.4698113595,241079.48397705975,255945.5251520321,4,10000
84,1.9050743852151314e+30,911331783170.4087,506590756842.5966,893829783602.1298,290919.76530958916,164313.22088975256,221386.31575590343,4,10000
85,1.940344464082351e+30,790129022893.5256,747597941858.7106,581876787103.7352,278840.02204130107,230488.8578208133,280823.32101932925,4,10000
86,1.9525034213798445e+30,693351775039.7,989045927834.1151,900802477553.0172,333271.3844705603,203863.74904740776,283092.06673503073,4,10000
87,1.5810684811046102e+30,702029009107.4559,810768600050.8572,920143742637.4126,282205.4985586258,282462.0268438854,240817.34806538088,4,10000
88,1.6704410987999367e+30,496371404319.5719,842227760938.3026,824053312357.3759,185260.4308543892,273307.9672011447,192646.54028099513,4,10000
89,1.9509790570629383e+30,698777263161.8878,622152960638.3115,788403213678.6206,195538.64963797107,206862.25992751747,299596.78261914436,4,10000
90,1.8815929970089833e+30,664541243936.5436,834428806999.1069,761790956381.0477,151533.23378391797,323897.9502101558,296323.3835784536,4,10000
91,2.0346716632412682e+30,575366308355.0183,908549709189.1276,742602556606.6333,217313.19045941462,383591.4762644089,222973.6582830871,4,10000
92,1.858340100549869e+30,918750187697.1621,738432646721.9956,1068379329703.5496,430538.79951839533,271147.44968046923,236660.73812667312,4,10000
93,2.0660744740511874e+30,792523118761.8059,326659784427.1576,849603481485.8105,227704.0519840032,262953.07865199517,195171.5945767698,4,10000
94,2.0464307745019626e+30,860109490218.9412,835091905023.0021,718432277755.7716,258673.21946994384,239736.23965718242,214934.07385312003,4,10000
95,1.906050079778854e+30,762773676413.5934,699074516192.5725,786858655012.5808,202321.4707132062,326759.53019995295,277402.732962477,4,10000
96,1.9213841589225692e+30,671733371151.6917,719087431001.48,727010573262.4883,223152.91638439885,193949.20815410378,236471.1215488557,4,10000
97,1.8066428856354826e+30,528323009072.7005,780646197202.4462,709846248822.0654,188443.72896814314,241337.0483853195,249802.00364853384,4,10000
98,2.2857563417873293e+30,566867812889.7477,665929215392.0267,654763598755.6995,280450.0593522064,215468.7726121067,258345.61038503458,4,10000
99,2.226794094180367e+30,890456761839.9978,830688976725.6747,753057857990.8442,296073.3596316386,226425.9989028001,266593.5459539152,4,10000
0,2.1963885092562078e+30,1095930898362.7671,663635289587.4167,599104859728.939,257397.81171770187,226656.84015017512,200050.0153730463,5,10000
1,2.1600746070128388e+30,652823101159.7166,824229479535.1759,893031294317.6051,271050.7623777592,289056.801158045,243031.90670720875,5,10000
2,1.8555588529910756e+30,845231602153.7042,635738472300.18,743670103842.3368,273077.06353475945,225567.39327088176,214240.39001642112,5,10000
3,2.029109032925912e+30,683436083203.0444,823084757095.0244,552039001960.7362,275557.82083729637,249931.71861168128,253663.59767538635,5,10000
4,2.1576272433125491e+30,701788044417.5363,744867051656.2101,711698554837.9359,119822.47719132695,257758.8561041213,276529.46153450944,5,10000
5,2.208387821799833e+30,706577843337.4529,771199231335.6394,582204916600.3102,213490.19260742734,373384.2760473664,229001.58043984874,5,10000
6,2.186668447822915e+30,781742230815.262,891384194786.5936,641068069997.7637,184818.4867713611,293933.3875043146,201871.61860197448,5,10000
7,1.7296007617392073e+30,720999521791.0419,884533708683.0698,434503763859.71094,289281.47684553696,234543.1128398857,175247.48813479766,5,10000
8,1.994367240553372e+30,1140094649376.7969,601456868216.3798,488252953425.869,279852.6647593589,174802.3241982323,313214.2960276687,5,10000
9,1.991113317951738e+30,976569284260.479,1253780312285.6567,440780402033.62286,253279.08607152698,377807.867442366,277609.5028947867,5,10000
10,1.713549134507027e+30,507819538247.43445,643122828721.3593,399591022571.9895,283876.6889489657,233637.0120988542,308863.44207066426,5,10000
11,2.2505951548858308e+30,977509226459.1266,779721879272.348,845199920397.0273,223796.27430804132,200058.89176960522,195119.19589866948,5,10000
12,2.1939494626422257e+30,901368963761.4221,670559703174.0981,910976731704.1249,276443.40610635356,278236.09595526103,202883.0579644952,5,10000
13,2.3507454826158158e+30,701800558755.4683,635090330071.6118,741941733013.547,215482.88387619707,151558.11965144865,273630.97733283445,5,10000
14,1.8735352625477285e+30,1104517660006.5088,489398358134.1882,723598767990.0244,160377.56505165712,228493.53201516008,214245.85921198135,5,10000
15,2.2089030204617387e+30,529981020184.5987,1025213485793.5455,842677968205.6248,302622.53416139795,215337.2777264771,289183.1255221914,5,10000
16,1.9374024047863264e+30,751165955247.1619,610057848595.7021,892181638762.4011,173602.79848102157,206834.33349745013,331032.80140108307,5,10000
17,2.1631585645815107e+30,1020155101106.9854,1014681386226.4641,778344034524.5646,251754.55257767733,201827.75440139227,290027.1004992655,5,10000
18,1.841286539084439e+30,683560981192.2476,841803614691.7831,881750932254.9958,235344.87406787366,244322.2087558818,291079.62428542116,5,10000
19,1.820330628212269e+30,607755792045.9696,868636744521.0376,483881707883.6959,302244.6244859165,246594.38552446847,274676.8510218773,5,10000
20,2.2013764890551073e+30,823874801867.8751,882236612115.9834,901441108160.2688,193873.2673861197,265970.38487112796,274607.94373759197,5,10000
21,2.0052449872454164e+30,1072731933989.0603,975934016830.5159,776009519127.8379,232850.63693719177,293078.3153961641,292167.7239800779,5,10000
22,2.1084173530509277e+30,705496672350.5453,495446450512.50696,738491163091.0444,211523.7239403273,269145.21599588945,234821.71365665065,5,10000
23,2.1785448240521582e+30,754196594037.6936,770704301931.6539,735781752820.3713,231114.92397904224,205422.84487386714,213952.9570572609,5,10000
24,1.8979204957759255e+30,596186725305.6132,644550053863.4396,718732520749.8236,202601.99147177796,331327.4066462772,178692.11528789758,5,10000
25,2.3284662038781186e+30,924966336771.7953,646695959814.2417,1036887746396.328,212662.94927186947,256017.339797116,173756.45188613195,5,10000
26,2.0026020213280354e+30,999938423972.6493,596257489552.3245,638231978530.7775,221189.51136955564,182616.8274798827,277539.5200260508,5,10000
27,1.6937600155200524e+30,823021498682.1593,863552269476.1917,729611798958.0413,210109.10586871978,256468.54526965425,235434.04071631245,5,10000
28,2.028630375967836e+30,735370867947.4622,981914865567.787,898163144201.4843,238524.86187364062,335892.0727478239,305447.69872679166,5,10000
29,2.0454570381811001e+30,725352907527.8082,908847915364.1318,829578818472.8741,322314.91646985617,335827.47417684726,352503.06640851835,5,10000
30,2.0457126188612606e+30,432934611379.63605,790274258805.4318,899224032859.7229,277348.85961896647,319512.8026539264,277733.2522755052,5,10000
31,1.7128307702798794e+30,829161679074.04,937664155493.7998,444281314695.30707,157425.35695172925,254799.99710929114,262243.3633980624,5,10000
32,1.946173349294171e+30,472782854018.6665,943001280173.1458,536763055722.77014,307245.6902484046,185676.96232231625,199939.39143964212,5,10000
33,1.8994343752281883e+30,816016758508.6761,913308913471.799,524019510528.35675,247387.86757799934,252264.1330166642,150832.7754697987,5,10000
34,2.1230666663899666e+30,974351686710.7383,671296383234.9166,757251685356.3862,350748.49177518184,186166.3751056936,301355.7870439475,5,10000
35,2.266370796912977e+30,655810638194.643,866104074107.5614,884922259467.0815,214038.4681588477,241923.75064271153,290313.32380700647,5,10000
36,1.687573034351687e+30,814866044825.4854,657554770531.3701,673878759476.1947,285032.0459434899,230855.90989228143,293045.7865942054,5,10000
37,2.1257303792993804e+30,800807528766.5098,456436516993.64716,911743894321.8502,230980.53359278606,328266.6720142887,256535.67676250078,5,10000
38,1.8597524970580695e+30,750712354185.1687,632071363648.0079,877848530177.1919,206309.2112645355,271852.2416809392,238416.28932083212,5,10000
39,2.1039222598142603e+30,700126255436.679,844306718072.8975,900882268109.4843,244303.3223242575,246925.20490748188,251415.89963972202,5,10000
40,2.0087014527486914e+30,987982972388.0682,755043401708.8795,697771239125.184,294786.2219633076,279744.819648562,301252.4432965001,5,10000
41,2.1320320457147786e+30,941139740660.0018,746137130520.3917,517366935610.9477,271259.43280529726,255600.78623320587,141397.17229047613,5,10000
42,1.8237272068093458e+30,443516714288.1332,830334342418.469,740934147076.2589,164865.5124377132,327140.77666602324,227565.76138289217,5,10000
43,2.1846448746719844e+30,741442989994.8745,612183833105.1996,696204141663.7937,271309.4816215822,227811.6231707759,310344.3935177986,5,10000
44,2.0377871021502278e+30,941266803849.8986,833040923947.4622,796115785334.0392,188362.04837304115,315681.621179693,331962.75450015755,5,10000
45,1.998986525239271e+30,663468642747.1974,973782330842.78,423612356592.69977,254951.6834975022,132843.4553220561,267335.6704691985,5,10000
46,1.9974460189996926e+30,856838993232.4736,607539864170.8392,644288750954.7133,191128.5842577342,217843.86565406225,187773.94787708952,5,10000
47,2.1636790402370174e+30,814207734213.4404,983640553744.1433,742213438393.8175,175676.60619052642,282587.73991835595,227231.2246737172,5,10000
48,1.941001544587835e+30,825285805447.8097,789969899598.43,654854874921.9344,279196.1204234126,384988.6802889952,269224.9486804672,5,10000
49,1.6979310643829645e+30,858086451838.5555,970143882955.4832,536776188476.7318,299152.19210195064,252101.97142646342,316365.43455833505,5,10000
50,1.6744748777192586e+30,666444919779.608,749381425899.3218,970665955188.2319,237152.52849993986,273631.7275250121,204423.5506447723,5,10000
51,2.1053276914114282e+30,612161524607.2299,557170945705.9901,779188690116.4495,156508.33091773375,305498.51781352836,189803.4569024129,5,10000
52,2.2578208437472535e+30,718658227745.9448,675226808611.4594,775816184709.5901,240136.6160590336,212467.56303254858,305208.9983357713,5,10000
53,2.2779122803252064e+30,738023702341.1451,512441493918.7201,938710178429.482,245309.60019302854,373393.18792684114,154181.0769841345,5,10000
54,1.9488657972578583e+30,711188985464.9167,687144438334.3273,978678984789.2339,283304.96296118025,252112.00552252823,261335.46712365426,5,10000
55,2.0422962612769373e+30,547673354343.832,811625924775.8589,867753408086.9418,258417.8581516425,378554.57554678555,312060.1365381192,5,10000
56,1.654260319538274e+30,490029411134.75995,846755094562.863,796691610710.3,220580.79418505344,172900.88564327298,320703.42116359837,5,10000
57,2.142716803770098e+30,750611733277.6844,481363478609.4097,702186016917.488,259365.76297343805,233169.6158066048,257810.48175942322,5,10000
58,1.9856683008912064e+30,414136379082.1105,825682943541.0953,624046502335.508,202878.45901512282,165385.68756901933,297264.54692102637,5,10000
59,2.0074135305126082e+30,901584343438.4534,718467873907.0856,571026284643.2302,319657.40822822775,271198.02000840945,211953.6228811607,5,10000
60,1.8164986852153708e+30,926798485952.6827,686509668984.7653,873861488055.2765,270346.8674359344,198885.48083811314,232657.07163758695,5,10000
61,2.0578678842704343e+30,853783291788.761,716065496963.0514,663106542435.2548,291709.7448091888,231973.13978927067,205245.8486247921,5,10000
62,2.4149595327238337e+30,995543719516.1838,456637132803.09375,662634347793.3386,180942.64528474215,250712.9120674954,281822.43820114323,5,10000
63,1.8917193308490845e+30,696593077438.0981,756731575837.6412,632199840776.5159,156470.80392646074,251993.7709384878,278388.08722467377,5,10000
64,1.9822078692838136e+30,710909233157.8331,594553956981.3541,694256375540.1698,217700.62879559494,324262.49881321954,277171.2358670015,5,10000
65,2.0669270855254325e+30,842590079413.993,582513424809.4456,673660026395.6887,206714.95489864927,199661.79430006238,299367.17690638057,5,10000
66,2.2824733098165878e+30,929910561523.481,584216030015.5553,468275020769.7738,244120.87974776237,231451.8103852138,152436.29222180598,5,10000
67,2.2287500108457416e+30,745627342152.6813,633739269325.6987,893486645399.6932,255555.18294171107,265666.744887329,288573.9269206665,5,10000
68,2.151462794994583e+30,773904277554.0543,765462594077.4346,966590127721.7351,188454.22745621303,402922.51755394274,263977.0803041398,5,10000
69,1.66533387887548e+30,636045141493.0754,804959632912.6141,613274147106.9402,203900.88387567762,321148.27677269623,260416.96200559763,5,10000
70,1.8895172820723654e+30,1084799419904.2863,951094185026.1184,612225096864.6929,237652.20062157317,236419.80778301175,270001.6122096416,5,10000
71,1.8484564321319524e+30,732869282105.9474,954224339738.9165,543381163791.6756,177675.0420833707,262169.26302331017,282823.0917241547,5,10000
72,1.9886452684568474e+30,975955309664.9287,1080973425735.1814,902433548536.7191,168158.368980571,320061.46359974204,276639.94457742723,5,10000
73,2.08342757169593e+30,902964323070.471,799309697272.0878,717470356076.1028,189051.1470833466,225104.52778058348,164167.52788876576,5,10000
74,2.2237264158066582e+30,623231137304.7462,826205356131.0826,866509844914.1754,255994.57875057973,210463.35637920306,283906.95244225767,5,10000
75,1.971490646405565e+30,919581582884.6826,859750774509.747,707430740219.8413,284148.7726503162,153808.33549349158,248269.85222976375,5,10000
76,1.980568590831071e+30,903665170184.2225,770036364290.8206,619318536158.5027,190056.61638213057,262195.8687369646,279281.8919950414,5,10000
77,1.8043442481764613e+30,815151265916.3386,657877226173.3246,892089982624.6597,241629.47775332676,192867.5549560935,232642.5725273895,5,10000
78,1.9093591983410004e+30,741690886496.5438,873630062779.9712,750151623114.6475,289115.85786702624,213161.02393400995,232938.568043263,5,10000
79,1.7379183602718377e+30,499149151459.6432,855930073225.2878,661200756918.7302,185177.66737611056,264267.8188765978,153744.00196950254,5,10000
80,1.994444620117874e+30,900537805002.1968,807433718622.9363,803094544734.7866,238667.09434667937,162156.8995303172,233263.1057358491,5,10000
81,1.8292516453247962e+30,759866113813.353,791206864878.8284,820692989964.2562,289495.7616751782,254688.3212849608,309372.2523332949,5,10000
82,2.0416241023218545e+30,872503134893.413,988757334300.0135,759218746224.8918,266383.5784878202,210880.3378613072,189733.86597781707,5,10000
83,2.060734113600274e+30,913397117099.8551,855048952543.8142,812454259247.3427,296296.51280847663,242694.03970630054,257283.59210597974,5,10000
84,1.9050743852151314e+30,914245956167.2382,508227447723.5154,896047218646.2236,291417.29968294175,163669.08809187505,221743.5044093925,5,10000
85,1.940344464082351e+30,792918029299.5197,749901017195.8112,584673130231.1946,278900.64059939946,230307.53371005494,279634.31274593854,5,10000
86,1.9525034213798445e+30,696675386371.6638,991096322738.2825,903639970250.8391,332361.1331963851,205039.4904167322,283749.2697821915,5,10000
87,1.5810684811046102e+30,704855629215.2225,813585004708.2006,922571960875.2382,282662.0107766614,281640.4657343371,242821.82378255556,5,10000
88,1.6704410987999367e+30,498216876604.2722,844963523819.4609,825991799332.6952,184547.22847002957,273576.28811582824,193848.6975319318,5,10000
89,1.9509790570629383e+30,700725473118.3081,624208838944.6622,791408811681.5781,194820.9956420269,205587.8306350686,300559.8002957541,5,10000
90,1.8815929970089833e+30,666049152007.7233,837672756475.4299,764751867440.3824,150790.80711796848,324394.94763230416,296091.1059334777,5,10000
91,2.0346716632412682e+30,577533434367.6412,912393484458.3434,744830260670.7162,216712.60126229448,384377.5269215766,222770.4064082883,5,10000
92,1.858340100549869e+30,923058943634.2505,741145485657.0739,1070753632181.4602,430875.5937088365,271283.89350782154,237430.24779106744,5,10000
93,2.0660744740511874e+30,794800343026.851,329282706531.79315,851556277537.545,227722.426504501,262292.2104635589,195279.6051734539,5,10000
94,2.0464307745019626e+30,862694667550.126,837494955982.3693,720574085883.151,258517.73311847815,240305.0959367245,214180.81273794093,5,10000
95,1.906050079778854e+30,764802569584.7719,702341122351.5703,789637825510.0618,202889.31711784194,326660.6158997794,277917.0497480951,5,10000
96,1.9213841589225692e+30,673949874285.3911,721022716564.6084,729375930718.6895,221650.31336994268,193528.55631283857,236535.7456201202,5,10000
97,1.8066428856354826e+30,530199520188.7857,783058000545.2794,712341931512.9537,187651.11160852294,241180.33428332972,249568.26908882766,5,10000
98,2.2857563417873293e+30,569662753784.8616,668079949786.5853,657340444888.6858,279494.08951139223,215073.43945585677,257684.6132986389,5,10000
99,2.226794094180367e+30,893423090705.0743,832959416261.0249,755727741199.91,296632.8865076593,227043.9535350174,266988.3209065817,5,10000
0,2.1963885092562078e+30,1098512060803.7742,665900798478.1163,601102732768.406,258116.24410071207,226550.8890699636,199787.30394670542,6,10000
1,2.1600746070128388e+30,655520699979.4127,827108865526.9604,895477167003.14,269759.8819696182,287938.59917845734,244587.26855349317,6,10000
2,1.8555588529910756e+30,847969066819.1769,637986892080.3501,745815490877.2378,273746.4665472689,224841.97801699827,214538.70349010607,6,10000
3,2.029109032925912e+30,686187339340.719,825588674984.2931,554564982971.2957,275125.61376745935,250391.7889268682,252598.10105594795,6,10000
4,2.1576272433125491e+30,702983332800.5155,747448322037.0588,714456575481.7346,119528.83829792927,258127.03808487148,275802.06437987176,6,10000
5,2.208387821799833e+30,708710675038.4574,774931363128.3679,584482481321.7784,213283.1701004465,373213.1792728541,227756.4721468268,6,10000
6,2.186668447822915e+30,783589545151.7617,894331980870.5349,643080586729.1592,184731.433649978,294778.60839412385,201251.67313954566,6,10000
7,1.7296007617392073e+30,723891426824.68,886880273545.4237,436247696582.0756,289190.503363823,234656.48623538308,174393.2722364704,6,10000
8,1.994367240553372e+30,1142897741375.0461,603202960781.3787,491381418014.97797,280309.19982492045,174609.25649988788,312846.45891089767,6,10000
9,1.991113317951738e+30,979103176824.1542,1257561176040.8005,443554854865.472,253389.25636751903,378086.37551437394,277445.2831849137,6,10000
10,1.713549134507027e+30,510655321503.0679,645457391029.8954,402675493071.42645,283578.3255633398,233456.23085361306,308447.0499436952,6,10000
11,2.2505951548858308e+30,979759102386.7327,781721613841.7568,847158488824.1295,224987.5927606088,199973.4569408799,195856.84271021344,6,10000
12,2.1939494626422257e+30,904137932880.7927,673337246648.6287,913016182654.351,276896.9119370593,277754.34745305177,203945.09502260224,6,10000
13,2.3507454826158158e+30,703947527074.5848,636598071815.7018,744673847054.2236,214696.83191165276,150774.17440899299,273211.40406766534,6,10000
14,1.8735352625477285e+30,1106126992700.586,491679411606.3544,725741781282.2957,160933.26940771763,228105.34721662223,214301.32922712504,6,10000
15,2.2089030204617387e+30,533002414585.8725,1027373510750.6113,845571663285.3857,302139.440127378,216002.49570658494,289369.5079760985,6,10000
16,1.9374024047863264e+30,752906152993.3945,612079671781.6823,895507474806.9457,174019.77462327143,202182.31859800688,332583.6044544575,6,10000
17,2.1631585645815107e+30,1022675933468.7562,1016707088572.4374,781245081626.5038,252083.23617708418,202570.23459732207,290104.7101939148,6,10000
18,1.841286539084439e+30,685914105033.85,844248463829.6426,884647409451.8761,235312.3841602408,244484.91378595345,289647.719688023,6,10000
19,1.820330628212269e+30,610772976520.7941,871104659093.5018,486621612572.8418,301718.4474824486,246791.4572464186,273990.4689145874,6,10000
20,2.2013764890551073e+30,825818151186.2699,884902569682.3802,904196031804.477,194334.93183948201,266595.7566396866,275492.36442082893,6,10000
21,2.0052449872454164e+30,1075069376632.4966,978867176810.3303,778931994892.2108,233744.2643436307,293315.9979814464,292247.5764372948,6,10000
22,2.1084173530509277e+30,707606515867.9016,498127289915.66077,740840627050.398,210984.35173563124,268083.94031538366,234946.39593535083,6,10000
23,2.1785448240521582e+30,756509095288.0397,772761500895.6165,737920161507.3512,231250.12503460833,205719.89639625605,213840.86869798126,6,10000
24,1.8979204957759255e+30,598202491842.144,647857243768.5533,720519004180.3984,201576.65365308485,330718.99051138107,178648.3430574793,6,10000
25,2.3284662038781186e+30,927096952736.541,649252879409.9071,1038632504289.865,213061.59647457598,255691.959566537,174475.7893537045,6,10000
26,2.0026020213280354e+30,1002156645363.3687,598078705197.3464,641004450531.3335,221822.13907194184,182121.56450219566,277247.20005559723,6,10000
27,1.6937600155200524e+30,825118565596.1864,866128266682.1116,731965392842.2867,209706.69140271546,257599.72059199747,235359.38842454995,6,10000
28,2.028630375967836e+30,737763466453.6716,985282311026.8586,901222565096.6465,239259.8506209463,336744.5459071695,305942.0895162205,6,10000
